author_id,name,pos,org,paper_id
223030,"daoxin wu",3,"Department of Chemistry and Environment Engineering",103091
270061,"lin ye",2,"Graduate School of the Chinese Academy of Sciences",127695
38594,"lin gao",1,"Institute of Engineering Thermophysics Chinese Academy of Sciences",48960
119196,"mali gong",2,"Center for Photonics and Electronics",51576
338392,"gulinizha haliakpaer",8,"Municipal Hospital of Aletai",163917
129885,"jian ping wang",3,"Research Institute of Nephrology",199819
279690,"xin guo liu",1,"School of Mathematical Sciences",133229
568,"zhen liu",5,"Computer Science and Technology Department Ningbo University",176717
94263,"haimei gong",8,"Key Laboratory of Infrared Imaging Materials and Detectors Shanghai Institute of Technical Physics Chinese Academy of Sciences",188516
159272,"xin liu",6,"State Key Laboratory of Urban and Regional Ecology Research Center for EcoEnvironmental Sciences Chinese Academy of Sciences",69794
354659,"song chen",0,"National Digital Switching System Engineering Technological Research Center",171733
118907,"zong hui jiang",4,"Department of Chemistry",51321
165728,"huai tao",0,"Key Laboratory of Protein Chemistry and Developmental Biology of Ministry of Education",159215
145386,"min gu",0,"Provincial Key Lab of Applied Nuclear Techniques in Geosciences",63323
330859,"xiao ping yi",3,"Engineering Research Center for Biotechnology East China University of Science and Technology",160482
208208,"qinxue hu",10,"Institute for Infection and Immunity St Georges University of London",95481
64919,"haizhen huang",8,"School of Medicine Shenzhen University",27036
24070,"eric west",27,"Naval Facilities Engineering Command Pacific",9868
236811,"kai wang",5,"Department of Medical Genetics",110925
388613,"michael hsu",1,"ASML MaskTools Inc",195866
320962,"li fang xu",3,"School of Public Health",155542
117584,"yong jun wang",9,"Department of Neurology",159765
318461,"yaowei li",2,"School of Information Science and Engineering",153913
33363,"jianxin wang",0,"State Key Laboratory of Fine Chemicals Dalian University of Technology",13408
168255,"guiqi zhang",4,"State Key Laboratory of Fine Chemicals and Faculty of Chemical Environmental and Biological Science and Technology Dalian University of Technology",73909
263281,"y xu",6,"Department of Ophthalmology",170320
289041,"jian dang",0,"National Mobile Communications Research Laboratory",138188
364008,"jing luo",1,"Key Laboratory of Mental Health",178250
25484,"zhili zhang",2,"School of Computer Science and Technology",36389
281187,"pei wang",0,"School of Pharmacy",134315
27857,"yuebin yu",2,"Qiqihar Railway Rolling Stock Co Ltd",11099
322269,"f m kong",2,"School of Information Science and Engineering",197487
257501,"shih wen lin",0,"Division of Cancer Epidemiology and Genetics",121443
133932,"jingyun huang",4,"State Key Laboratory of Silicon Materials",57815
51966,"shiguang shan",1,"Key Lab of Intelligent Information Processing of Chinese Academy of Sciences CAS Institute of Computing Technology CAS",21123
120627,"hao ren",8,"Key Laboratory of Chemical Sensing and Analysis",52370
148888,"haibo tong",0,"Satellite Navigation R and D Centre",65101
337318,"s y song",7,"Natl Lab of Biomacromolecules",163530
314614,"fang xian shao",3,"Department of Pharmaceutical Analysis",151961
189688,"meirong su",5,"State Key Joint Laboratory of Environment Simulation and Pollution Control School of Environment Beijing Normal university",84357
176024,"zhi bin sha",2,"Guangzhou Marine Geological Survey",77972
93484,"yunchuang wang",5,"State Key Laboratory and Institute of ElementoOrganic Chemistry Centre for Nanoscale Science and Technology Nankai University",39976
89459,"feng qi zhao",1,"XiAn Modem Chemistiy Research Inst",155922
218895,"datong qin",1,"State Key Lab of Mechanical Transmissions Chongqing University",100882
8918,"li liu",8,"Department of Pharmacology",136721
394016,"qiong wang",2,"College of Biological and Environmental Engineering",195059
339758,"yongjun li",3,"Key Laboratory of Synthetic and SelfAssembly Chemistry for Organic Functional Molecules Shanghai Institute of Organic Chemistry Chinese Academy of Sciences",164708
4022,"mingrong wang",6,"State Key Laboratory of Molecular Oncology",55450
359515,"xin sheng wang",0,"Department of Dermatology",175078
46089,"c f williamson",88,"Massachusetts Institute of Technology",18298
397272,"yingjun chen",0,"Key Laboratory of Coastal Zone Environmental Processes Yantai Institute of Coastal Zone Research Chinese Academy of Sciences",196822
167848,"senjing yao",5,"Shenzhen Power Supply Corporation",73698
145071,"chao qin",6,"Department of Chemistry",140047
223770,"li sun",0,"Department of Chemistry",103491
273367,"y n pao",3,"Mechanical and System Research Laboratories",129869
270335,"lin ye",3,"Department of Computer Science and Technology",127947
260777,"lixin zhu",5,"State Key Laboratory of Advanced Optical Communication Systems and Networks",123107
152052,"runqiu jiang",1,"Collaborative Innovation Center for Cancer Personalized Medicine Nanjing Medical University",66570
57473,"hui he",2,"Sch of Chem and Materials Science",23449
114894,"fuyou li",3,"Department of Chemistry",136394
201860,"zhi jie li",1,"School of Science",186118
7088,"h guo",0,"Department of Mechanical Engineering",80496
63736,"weibo song",0,"Laboratory of Protozoology",200126
222178,"bing gang ju",8,"Purple Mountain Observatory",102713
11202,"jianhua xu",3,"Institute of High Energy Physics",154421
44205,"shanshan shao",0,"Key Laboratory of Energy Thermal Conversion and Control",17709
266692,"dan li",2,"Shaoxing University",125969
5366,"li lin",3,"Lung Cancer Department",44585
62888,"l b zeng",10,"Division of Fish Pathology Yangtze River Fisheries Research Institute Chinese Academy of Fishery Sciences",25117
355469,"you qiong li",5,"Department of Anatomy School of Basic Medical Sciences Jilin University",182747
371735,"lu han",0,"College of Environmental Science and Engineering",182925
8285,"chunsheng kang",11,"Department of Neurosurgery",100025
309022,"q li",4,"Technical Institute of Physics and Chemistry",158694
140797,"yang yang",0,"Department of Dermatology",180176
343724,"hucheng zhao",2,"Biomechanics Lab",166483
365909,"shao zong chen",3,"Department of Plastic Surgery and Burns",179502
359440,"robert charles atkins",5,"Department of Nephrology",175039
44109,"bao sheng jin",1,"Key Laboratory of Clean Coal Power Generation and Combustion Technology",17535
254733,"quanbin zhao",5,"Department of Electrical Engineering",119859
126973,"zhou lan",0,"School of Pharmacy Hubei University of Chinese Medicine",55126
130676,"yan li",6,"State Key Laboratory of Phytochemistry and Plant Resources in West China Kunming Institute of Botany Chinese Academy of Sciences",56527
92479,"fei huang",7,"State Key Laboratory of Luminescent Materials and Devices",39630
69470,"yuhong zhen",2,"Dalian Medical University",28216
130130,"ruiting lan",1,"School of Biotechnology and Biomolecular Sciences",56356
259271,"aidong zhu",3,"Department of Cardiology",122345
302629,"huamin chen",2,"State Key Laboratory for Biology of Plant Diseases and Insect Pests Institute of Plant Protection Chinese Academy of Agricultural Sciences",145437
29529,"dan xu",5,"Division of Pulmonary Disease",76821
285286,"jian guo cui",5,"Department of Radiation Medicine",152136
3125,"wei yang",1,"Suzhou Key Laboratory of Urban Public Safety",193927
110099,"li cun li",1,"State Key Lab of Struct Chemistry",51312
90575,"jian deng",0,"Dept of Mechanics",38749
328664,"yick keung suen",5,"Department of Biochemistry",159331
56819,"wenhan he",2,"Department of Chemistry",23114
349804,"xian liu",0,"State Key Laboratory for Turbulence and Complex Systems",183360
244025,"j d chen",3,"Department of Applied Physics",115173
162480,"y fan",1,"Dept of Automat Msrmt and Control",71180
6545,"fan zhang",1,"Dept of Surveying Engineering",194221
37143,"xiuqing zhang",36,"BGIShenzhen",140125
196853,"shuang wu",2,"School of Science",89030
228161,"qi fang liu",2,"Institute of Engineering Mechanics",105828
148607,"baoxing liu",4,"Andrology Center",64924
95019,"guohua zhou",2,"Key Laboratory of Astronomical Optics and Technology",102714
273198,"c m hong",3,"Department of Electrical Engineering",129812
24734,"junjie feng",5,"Center for Cancer Genomics",188089
33550,"wei bai",2,"Department of Engineering Physics",13456
47655,"ye wen li",0,"Lab of Switching Technol",18966
44839,"h y yeh",1,"Department of Mechanical and Aerospace Engineering",17893
305713,"jiao qu",2,"Shandong Provincial Key Laboratory of Preparation and Measurement of Building Materials University of Jinan",147099
170812,"y wang",3,"International Center for Materials Physics",148907
244229,"j f chen",14,"Department of Neurology and Pharmacology",163711
89701,"yong tao wang",3,"Shandong Provincial Key Laboratory of Fine Chemicals Department of Chemical Engineering Qilu University of Technology",38422
93233,"song ke shen",49,"Department of Dermatology and Venereology",82913
40868,"duoqian miao",1,"Department of Computer Science and Technology",16245
342887,"da fang",3,"Key Laboratory for Organic Electronics and Information Displays",166084
389113,"mi ting lin",3,"School of Public Health University of Texas Health Science Center at Houston",192057
185782,"jinghua huang",0,"Key Lab of New Technol for Construction of Cities in Mountain AreaChongqing Univ Ministry of Education",82443
24273,"da wei liu",1,"Department of Critical Care Medicine",42219
16272,"zong hui guo",2,"Department of Orthopedics Center Ningbo No2 Hospital",6199
17110,"kun hong xiao",12,"Department of Medicine School of Medicine Duke University",6503
36321,"jue zhu",2,"Ningbo University",14476
373166,"li feng",0,"Chongqing Electric Power Corporation",183740
2209,"wei wang",2,"Key Laboratory for Ultrafine Materials of Ministry of Education",173890
165558,"fan zhang",0,"College of Life Sciences Hunan Normal University",72417
49802,"oscar c au",1,"Department of Electrical and Electronic Engineering",37270
268138,"xin gou",3,"Department of Urology First Affiliated Hospital Chongqing Medical University",126729
7242,"hui zhou",0,"College of Electronics and Information",5223
57756,"wei yang",3,"College of Polymer Science and Engineering State Key Laboratory of Polymer Materials Engineering Sichuan University",101167
19673,"dengyun zhai",2,"Department of Materials Science and Engineering",7667
306983,"yongyi yao",1,"Textile Institute",148359
315714,"stefan gross",6,"Agios Pharmaceuticals",152453
241739,"zhen ying ding",1,"College of Pharmacy Tianjin Key Laboratory of Molecular Drug Research Nankai University",113667
130909,"ping hu",6,"DanishChinese Centre for Proteases and Cancer",56799
48467,"jun cheng",1,"State Key Laboratory of Clean Energy Utilization Zhejiang University",26202
380831,"hua song",7,"University of Science and Technology Liaoning",187797
156345,"gang zou",3,"CAS Key Laboratory of Soft Matter Chemistry",68316
6233,"xiaolan chen",3,"Department of Chemistry",2467
180893,"y jiang",1,"Institute of Biomedical Engineering Department of Electrical Engineering",80407
133905,"possnert göran",7,"Department of Material Sciences",57769
48918,"ruisheng zheng",5,"Key Laboratory of Optoelectronic Devices and Systems of Ministry of Education and Guangdong Province College of Optoelectronic Engineering Shenzhen University",19554
264456,"yanbo huo",2,"School of Mechatronics Engineering",124973
57680,"jian cheng yang",1,"School of Mechanical and Electronic Engineering",23544
128724,"xu cheng",1,"Microprocessor Res and Devmt Ctr",156995
179470,"xuedan zhao",1,"School of Applied Science",180139
76056,"hai ming ai",0,"College of Life Science and Bioengineering",31536
59422,"p l qin",2,"Department of Electronic Science and Technology",24051
197370,"yufeng ou",2,"School of Electrical Engineering Key Laboratory of Advanced Technology of Materials Southwest Jiaotong University",89443
102284,"li cao",0,"Department of Computer Science The University of Hong Kong",43994
30379,"jing yang",4,"State Key Laboratory of Oral Diseases",186655
203306,"hong ming jin",3,"College of Materials Science and Engineering",144556
146441,"feng qian",3,"Inst of Optics and Fine Mech",142269
143552,"wenhua yu",3,"Key Laboratory of Carcinogenesis and Translational Research Ministry of Education",62501
129203,"haijun wang",0,"School of Biosystem Engineering",55945
317302,"chang kun xia",0,"School of Chemistry and Chemical Engineering",153358
182198,"y jiang",6,"Lab of Animal Molecular Genetics",80833
